1166331581457264640,2019-08-27 12:48:13,b'@arshadariff_ anak hg vaksin bpe thn ? kesian kan dok merengek tak fhm die ckp ape \xf0\x9f\xa5\xba. gws baby hg \xf0\x9f\x91\xa7\xf0\x9f\x8f\xbb',,,,b'',b'\xd9\x86\xd9\x8a\xd8\xaf\xd8\xa7\xd8\xa9\xd8\xa7\xd9\x84\xd8\xa8\xd9\x84\xd9\x82\xd9\x8a\xd8\xb3\xf0\x9f\xa7\x9a\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',b'iqizzyou',0,0
1166330920778878976,2019-08-27 12:45:35,b'SCREENING VAKSINASI HEPATITIS B DAN ODONTOGROM BAGI ANGGOTA POLRES KEDIRI\n\nPolres Kediri bekerjasama dengan Rumah sakit Bhayangkara menggelar Screening Hepatitis dan Vaksinasi Hepatitis B bagi anggota Polres Kediri.\xe2\x80\xa6 https://t.co/AN8Iz5tkYz',,,,"b'Kediri, Jawa Timur'",b'Polsek Kepung',b'SekKepung_Kdr',0,0
1166329250749779970,2019-08-27 12:38:57,b'SCREENING VAKSINASI HEPATITIS B DAN ODONTOGROM BAGI ANGGOTA POLRES KEDIRI\n\nPolres Kediri bekerjasama dengan Rumah sakit Bhayangkara menggelar Screening Hepatitis dan Vaksinasi Hepatitis B bagi anggota Polres Kediri.\xe2\x80\xa6 https://t.co/QyTdnEMJnI',,,,"b'Kediri, Jawa Timur'",b'Polsek Kepung',b'SekKepung_Kdr',0,0
1166328185291567104,2019-08-27 12:34:43,"b'Presiden @jokowi, Lindungi putri kita dari kanker serviks dengan Program Imunisasi Nasional HPV segera! - Tandatangani Petisi! https://t.co/skO4RSyLlm lewat @ChangeOrg_ID'",,,,"b'Kota Surabaya, Jawa Timur'",b'Tahanan Politik',b'Tempurungkuraku',0,0
1166326778261979136,2019-08-27 12:29:07,"b'@terusaura @Ghazigoodluck_ Kita kan ga sekutu tapi kita selisa, anying bentuknya kaya obat imunisasi tea ning yg warna merah sama biru ko kalo dipites bunyi ya?'",,,,"b'Washington, USA'",b'Mr.Dan',b'sebelumsyawal',0,0
1166326473587691520,2019-08-27 12:27:55,b'@BukanLvl2 Ininih ga di imunisasi sejak kecil.',,,,b'Indonesia',b'Mgs.M.Jurais\xe2\x84\xa2',b'reyjurais',0,1
1166322347172720641,2019-08-27 12:11:31,b'Nunggu imunisasi.. Kaya udah bisa baca aja.. #eirenetheresapriyanto #eirene #daughter @ Dr.Achirul Bakri SpAK https://t.co/71IYHQnicu',,"Place(_api=<tweepy.api.API object at 0x0000020757AA1F98>, id='28b107d1bcf73357', url='https://api.twitter.com/1.1/geo/id/28b107d1bcf73357.json', place_type='city', name='Ilir Timur I', full_name='Ilir Timur I, Indonesia', country_code='ID', country='Indonesia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000020757AA1F98>, type='Polygon', coordinates=[[[104.757565, -2.98731], [104.822639, -2.98731], [104.822639, -2.9315925], [104.757565, -2.9315925]]]), attributes={})","{'type': 'Point', 'coordinates': [104.76253875, -2.96332725]}",b'Indonesia',b'Randi Sanjaya P',b'Alex_JB_Randy',0,0
1166321452498313216,2019-08-27 12:07:58,b'@AUTOMNFS Imunisasi? Atau imu apa nih?',,,,b'',b'JOHNNY',b'GOTSEJOHNNY95',0,0
1166321397406158848,2019-08-27 12:07:45,"b'@OdedMD @kangyanamulyana \nVaksinasi Rabies di wil. @GempolsariJuara @KecBankul, 27/08/19. https://t.co/tNq2tiRSTQ'",,,,b'Kota Bandung',b'DisPangTan',b'dispangtan_bdg',0,0
1166321340019703809,2019-08-27 12:07:31,b'@mighvv Kena vaksin bagi ubat jugak ha baru tak naik kulat.',,,,b'Out of your league.',"b'jo jo inai mak ipong rajawali, sepak tunggul inai'",b'Joxfskf',0,1
1166321174311133184,2019-08-27 12:06:51,"b'Selain olimpiade di atas, #SahabatImun biasanya jago olimpiade apa sih? Kasih tau yuk dgn reply twit ini!\n\n#IMUNinfo #AyoImunisasi #InfoImunisasi #vaccines #IMUNinfowork #vaccine #LindungiHebatmu #KelompokImunitas #HerdImmunity #BersamaTerlindungi #Parenting #Imunisasi #FunFacts'",,,,"b'Bandung, Indonesia'",b'InfoImunisasi',b'infoimunisasi',0,0
1166321022783520770,2019-08-27 12:06:15,b'SCREENING VAKSINASI HEPATITIS B DAN ODONTOGROM BAGI ANGGOTA POLRES KEDIRI\n\nPolres Kediri bekerjasama dengan Rumah sakit Bhayangkara menggelar Screening Hepatitis dan Vaksinasi Hepatitis B bagi anggota Polres Kediri.\xe2\x80\xa6 https://t.co/bNdWjbf7vM',,,,b'Desa Kapi Kec. Kunjang ',b'Polsek Kunjang',b'Polsek_Kunjang',0,0
1166320619329224705,2019-08-27 12:04:39,b'SCREENING VAKSINASI HEPATITIS B DAN ODONTOGROM BAGI ANGGOTA POLRES KEDIRI\n\nPolres Kediri bekerjasama dengan Rumah sakit Bhayangkara menggelar Screening Hepatitis dan Vaksinasi Hepatitis B bagi anggota Polres Kediri. Selasa (27/8)\n.\n.\n@divisihumaspolri @multimedia.humaspolri https://t.co/UnAfW1vUj2',,,,"b'Kediri, Jawa Timur'",b'Polsek Kras',b'KrasPolsek',0,0
1166320411048628224,2019-08-27 12:03:49,b'Gaes vaksin MR itu bikin muntah ga ya?',,,,b'',b'Arya Gading',b'arya_g4ding',0,0
1166319626126446593,2019-08-27 12:00:42,b'ADEK GW YANG MAU IMUNISASI GW YANG DEG DEGAN ANJER',,,,b'east side of america',b'\xe2\x99\xa1 aca syg ruel \xe2\x99\xa1',b'gwccica',0,0
1166319622238298117,2019-08-27 12:00:41,"b'@Airin_NZ Suami saya dan Ustadz2nya juga bukan antivaks, bahkan sejak hamil hingga melahirkan selalu meluangkan waktu untuk mengantar saya, saat lahiran pun ditemani, kini jadwal imunisasi si bocil pun beliau prioritaskan untuk meluangkan waktu.'",,,,"b'DKI Jakarta, Indonesia'",b'Wiwik Lestari',b'lesstaree',0,0
1166318065543286784,2019-08-27 11:54:30,b'@BPJSKesehatanRI min. Insya allah bulan November nanti kan saya mau umroh. Trus kalo mau bikin visa saudi itu kan harus suntik vaksin meningitis n ada kartu kuning nya. Nah itu di cover sama BPJS nggak? Thx.',,,,b'',b'Renaldo T P',b'omnaldo',0,0
1166314977927413761,2019-08-27 11:42:14,"b'update: gatau ini krn vaksin atau rabiesnya, tp dari tadi pagi pusing bgt gaboong. ga stop stop'",,,,b'',b'\xf0\x9d\x92\xbe\xf0\x9d\x93\x83\xf0\x9d\x92\xb9\xf0\x9d\x93\x87\xf0\x9d\x92\xbe',b'pohon_kuntul',0,0
1166313473451515905,2019-08-27 11:36:15,b'Bulan Imunisasi Anak Sekolah &amp; Penjaringan kesehatan siswa SDN Kadomas 4 @kecpandeglang 27-08-2019 https://t.co/8keRDKJ21j',,,,"b'Pandeglang, Indonesia'",b'PKM Pandeglang',b'pkmpandeglang',0,0
1166313008185798656,2019-08-27 11:34:24,b'@iqizzyou Anak aku pun kena vaksin deman terus',,,,b'Malaysia',b'Arshad Ariff',b'arshadariff_',0,0
1166311753690550275,2019-08-27 11:29:25,b'@yuzanst Eh kurang ajar banget. ituuu anak kurang imunisasi kali ya',,,,"b'Kota Surabaya, Jawa Timur'",b'be_ning',b'Purwitasryning',0,0
1166308876569980930,2019-08-27 11:17:59,b'SCREENING VAKSINASI HEPATITIS B DAN ODONTOGROM BAGI ANGGOTA POLRES KEDIRI\n\nPolres Kediri bekerjasama dengan Rumah sakit Bhayangkara menggelar Screening Hepatitis dan Vaksinasi Hepatitis B bagi anggota Polres Kediri.\xe2\x80\xa6 https://t.co/HKuVXzn1VC',,,,b'',b'Polsek Pare',b'ParePolsek',0,0
1166308415335030787,2019-08-27 11:16:09,b'Babinsa Banyurip Kodim Sragen Dampingi Imunisasi Balita di\xc2\xa0Polindes https://t.co/8urEVUjR0D https://t.co/3eDVgIqYxD',,,,"b'DKI Jakarta, Indonesia'",b'WARTALIKA NEWS',b'warta_lika',0,0
1166307545574567936,2019-08-27 11:12:42,"b'@lulahfh kakk tolong banget aku mau adopt kak\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad kucing aku hilang kakk\xf0\x9f\x98\xad pasir, makanan kering, makanan basah, kandang, semua nya masih ada. aku juga bakal rutin vaksin kucingnya kak.. gak tega ngeliat adek aku tiap hari nyariin kucing aku yang hilang itu\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x99\x8f\xf0\x9f\x99\x8f'",,,,b'- exo planet',b':o',b'minseokable',1,0
1166304015350562816,2019-08-27 10:58:40,b'@RHkole Alisha mbak. Abis imunisasi trs anget dikit. Rewel bentar ajaa kok~ \xf0\x9f\x91\x8c',,,,"b'Yogyakarta, Indonesia'",b'sue',b'supermindomi',0,0
1166303687834132481,2019-08-27 10:57:22,b'SCREENING VAKSINASI HEPATITIS B DAN ODONTOGROM BAGI ANGGOTA POLRES KEDIRI\n\nPolres Kediri bekerjasama dengan Rumah sakit Bhayangkara menggelar Screening Hepatitis dan Vaksinasi Hepatitis B bagi anggota Polres Kediri.\xe2\x80\xa6 https://t.co/aBRRsGFZ7i',,,,b'',b'Polsek Kandat',b'PolsekKandat',0,0
1166303431650234368,2019-08-27 10:56:21,b'Pap Smear Tetap Perlu Untuk Yang Sudah Vaksin HPV https://t.co/nayx7dFqcV lewat @blogdokter',,,,"b'Semarang Timur, Indonesia'",b'tyas alexander',b'tyas_alexander',0,0
1166302894150184960,2019-08-27 10:54:13,b'SCREENING VAKSINASI HEPATITIS B DAN ODONTOGROM BAGI ANGGOTA POLRES KEDIRI\n\nPolres Kediri bekerjasama dengan Rumah sakit Bhayangkara menggelar Screening Hepatitis dan Vaksinasi Hepatitis B bagi anggota Polres Kediri.\xe2\x80\xa6 https://t.co/zUGvjyDtML',,,,b'',b'Polsek Kandat',b'PolsekKandat',0,0
1166302734158422016,2019-08-27 10:53:35,b'Bila tidak ada apa2 adalah ain.\nAda ngga imunisasi/sel/dna hewan.',,,,b'',b'efansofian',b'r_tanggu',0,0
1166302670430195712,2019-08-27 10:53:20,"b'Yo gpp sih kl emang diakuin kucing dia. Tp yo diurus gitu, dikasih makan n tempat tinggal yg bener. Ini angora yg emg sukanya di dlm rumah, makannya ga sembarangan, bulunya tebel n panjang jd mesti rajin dimandiin. Kl gada duit buat vaksin mbok ya diurus gmn semestinya biar sehat'",,,,"b'Jakarta Selatan, DKI Jakarta'",b'Your Maintenance Medicine',b'vivivavaa',0,0
1166300706011140096,2019-08-27 10:45:31,"b'seennggaknya nemu hal waras, dari racun2 yang ada. ciye. kebentuk vaksin'",,,,b'Pemakaman',b'Mencontek',b'pelacurakhirat',0,0
1166300462305304576,2019-08-27 10:44:33,"b'BIAS ""bulan imunisasi anak sekolah""\npara pengubah bangsa menuju lebih maju\n#SDMUnggulIndonsiaMaju https://t.co/K7lttC1GRC'",,,,b'',b'imam wahyudi',b'imamwah65593039',0,0
1166299466174885888,2019-08-27 10:40:36,"b'@zahirahumaira Dia divaksin sama imunisasi kok kak, cuma pakai air ketiak emaknya\xf0\x9f\x99\x83'",,,,b'',b'-',b'_____apfiaanj',0,0
1166298861100396544,2019-08-27 10:38:11,b'Pap Smear Tetap Perlu Untuk Yang Sudah Vaksin HPV https://t.co/oARrFKJ4ZJ #infokesehatan',,,,b'Denpasar - Bali',b'IG: BlogDokter',b'blogdokter',5,2
